ID	 tweet	 label
 ha_train_00017	 @user Buhariko, what is Buhari saying? May God save him on the day when you will say that Prophet Jesus is not the Son of God 😱	 negative
 ha_train_00018	@user Nikam, only the refugees are alive, the people of the city, don't you see the suffering and hardships the people are going through, no matter how many refugees there are refugees 😠😡😱😱😫😒😏😚	 negative
 ha_train_00019	 @user Kuttumar father...we have to be together😂😂	 negative
 ha_train_00020	 @user There are many temptations	 negative
 ha_train_00021	 That's @user Lanberia 😅... they are aware that they are ready to defeat them, right now the time for politics is almost here~ they are trying to distract us~ they have not broken the fence for a long time~ you have not broken the fence...😡😡😡	 negative
 ha_train_00022	 @user Boko Haram entered our town and destroyed everyone in the town. Some of my people were killed.	 negative
 ha_train_00023	 @user It's all a scam just because Nigerians should vote for him in 2023!. Since when is suffering in Nigeria? Did he know until today? 😒	 negative
 ha_train_00024	 @user Cameroon is for destruction, in fact our leaders are useless😡	 negative
 ha_train_00025	 @user Lol Hadda Yan nanaye is against us 🙆🙆🙆	 negative
 ha_train_00026	@user Shikadai knows the fire he is receiving like this 😔😂😂	 negative
 ha_train_00027	 @user This is a fairy tale, he is just telling a conversation	 negative
 ha_train_00028	 @user Today is not club day😂 No charge No surp	 negative
 ha_train_00029	 @user Today, when the presidents of Nigeria are breathing, there is no one like us in the world. 😔😔	 negative
 ha_train_00030	 @user If you're in the mood, you can be happy, but if you come here, we'll definitely do something you don't expect, even if you're from Bihari.	 negative
 ha_train_00031	 @user Even in a dream you wanted to meet us yesterday, we met yesterday too and I woke up from sleep am really unlucky 😄😭😭😭😅	 negative
 ha_train_00032	 @user I wonder if the makeup you do doesn't reduce the points, are you the mouth of the vampires? Mouth up to the ear😂😂	 negative
 ha_train_00033	 @user The polling line has been disrupted at Mai Garin Gama booth 👉 https://t.co/hkIGhLNwt3 #KanoRerun #NigeriaDecides #Kanodecides https://t.co/D2Uan8BrSz	 negative
 ha_train_00034	 @user Subahana there is no trust 😂	 negative
 ha_train_00035	 @user More bad than 🤒 😂	 negative
 ha_train_00036	@user May God bless her next time 🔨🏃🏃🏃	 negative
 ha_train_00037	 @user Anci student fees. Hahahahaha😀😂🤣 #mbuhari is working	 negative
 ha_train_00038	 @user We experts of hunger have confirmed that 29 will happen 🙄🙄	 negative
 ha_train_00039	 @user With a stupid face in the place🙄	 negative
 ha_train_00040	 @user You can have illegitimacy in Nigeria 😂	 negative
 ha_train_00041	 @user 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭	 negative
 ha_train_00042	 @user smoke solobiyo with debt 🤣	 negative
 ha_train_00043	 @user God is enough between us, since you didn't post these pictures in the first place, then it wouldn't have happened, and you're crying, what are you doing here, why didn't you think before you posted them? , You have to hate who you are, you see a celebrity, God bless us 😢😢	 negative
 ha_train_00044	 @user Insha Allah, it will not be given, it will not be added, but strength is a loss, God Ameen 😂	 negative
 ha_train_00045	@user Son of God, if you are raised, Asan is raised. At this age, you are like this. You say you have never seen such destruction before, but this is an abuse. Honorable minister, I see your dignity 😭	 negative
 ha_train_00046	 @user Yes, that will help you. esp. To wake them up. 😅 Dad, the deaf have been looked back. Oh!	 negative
 ha_train_00047	 @user Honestly, this ruling did not happen and it started to be a lot of prayer, and the time of the ban was lost until the evening, then GOD BLESS YOU 😭😭😭😭😭😭😭	 negative
ha_train_00048	 @user Bb are hypocrites after the election 🤔	 negative
 ha_train_00049	 @user If we are, it will never be good 😏🙄	 negative
 ha_train_00050	"@user That's Later """" """" """" """" """" """" """" """" """" ""And there is no sign in praise to fear"" """" """" """" """" """" """" """" """". "" Ummm sorry bby😟"	 negative
 ha_train_00051	 @user Don't blow your father as if he raised the flag of Islam and he is fighting with his eyes	 negative
 ha_train_00052	 @user, it's not a good idea to kill him	 negative
 ha_train_00053	 @user 😂🤣😄shegiya Weed Bbc do you ever cry?	 negative
 ha_train_00054	 @user @user @user Welcome to the nonsense 😸	 negative
 ha_train_00055	 @user Where are we?	 negative
 ha_train_00056	@user They will make your blood pressure go away😂😂😂	 negative
 ha_train_00057	 @user Ansace Primary School Children in Kaduna Nothing Happened Today, But the Evil One Came Out Today to Congratulate Musicians Rat bike🏃🏃	 negative
 ha_train_00058	 @user It was said that her childhood was like crazy.	 negative
 ha_train_00059	 @user God bless amnesty. God humiliated them more than they humiliated the aspects of Islam. Ameen, HAYYU, QAYYUM 😭	 negative
 ha_train_00060	 @user All dis and dt na scam ... .. I have to ask @user .. because of you .. our prophet is a shame ... just shameless ... 😡😡 . Without the blessing of the world, doomsday...👺👺	 negative
 ha_train_00061	 @user Saidai Rahama is ashamed and the shame is right 🙄🙄	 negative
 ha_train_00062	 @user YDG, look at the guy who told his girlfriend to send Mai with her naked body, then he won't marry her, he just wants to commit adultery 😭😭	 negative
 ha_train_00063	@user Kayyasa 🤗🤗🤗🤗🤔🤔🤔 The truth is not good.	 negative
 ha_train_00064	 @user She will have her bone in her hand😆	 negative
 ha_train_00065	 @user You are so angry, mother, why would a person go from Kano to Kaduna, God forgive me, I better go to the village to please everyone🤣	 negative
 ha_train_00066	 @user Gunmen kidnap four Chinese citizens in Calabar, southern Nigeria 👉 https://t.co/gIeOaj41G8 https://t.co/VHRp60F17d	 negative
 ha_train_00067	 @user We are having fun 😏	 negative
 ha_train_00068	 @user There is God, why don't they care if Nigeria is going to be destroyed in war and violence because they have somewhere to go and rest 😭	 negative
 ha_train_00069	 @user Wllh this oppressor should be shot to death so that it will be a lesson for oppressors like him, I really don't see any signs of justice in the government of President @user wllh, how far is this cruelty?😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 😭😭😭😭	 negative
 ha_train_00070	 @user is from his village See the mouth 😂😂😂 http://t.co/u8KxQ0jMhE	 negative
 ha_train_00071	 @user @user Mother, what will they say to them, after they told me so much 😏	 negative
 ha_train_00072	@user Dan Daara Mayen 😂😂	 negative
 ha_train_00073	 @user bandicts Last night they entered the town of Dankaya in Sheme ward and killed three people including a baby. https://t.co/4qpaWvVh3C	 negative
 ha_train_00074	 @user You're going to be a little kid	 negative
 ha_train_00075	 @user Tariq, it's been a long time since a stupid ass like him 💯snitch	 negative
 ha_train_00076	 @user Ai kin banzah kenn 🤷 where is the one that was bought before?	 negative
 ha_train_00077	 @user So what will be done with the body of the illegitimate person 😀😀😀	 negative
 ha_train_00078	 @user By God, I believe that Buhari can't fix Nigeria, it's been twenty years since Buhari failed #SecureNorth 😭😭😭	 negative
 ha_train_00079	 @user @user here is what your poor people need the most, not this, remember the poor people are in a difficult situation in your country End Sars❌ End North Banditry ❌ #EndSARS #EndNorthBanditry look at the situation of your poor people	 negative
 ha_train_00080	@user 😂😂😂😂 you get black in the interview	 negative
 ha_train_00081	 @user It seems that it will be a debt to the bird and not to the trap, and that's why he died. 😀😀	 negative
 ha_train_00082	 @user These things should be done by the IG of police and the mother should eat these bags 😠😠😠😠	 negative
 ha_train_00083	 @user ina nillahi ah ah yesterday it was said that more than 50 people were evacuated in naija today too 👌🤔	 negative
 ha_train_00084	 @user I lost my mother and sister this year, I will never forget her until I return to God 😭😭	 negative
 ha_train_00085	 @user the mouth of the well is not a child's play 😁	 negative
 ha_train_00086	 @user Everyone here will show that he is pure while he is the devil himself. they are idiots😠😠😠	 negative
 ha_train_00087	 @user @user @user people with good intentions are not like the parents of baragada😨	 negative
 ha_train_00088	 @user Kaduna is back to join @user and they are going bankrupt😂	 negative
 ha_train_00089	@user People who can't put out the fire in their houses, will they be put out by their neighbors? Looking for a good opportunity for him, he did not get on the plane 🙆	 negative
 ha_train_00090	 @user please do this more and let's go to the place since Buhari is sad about the welfare of the poor	 negative
 ha_train_00091	 @user Everyone is accepting tsabga... Even the BBC lost the story they were going to post, so it's kamekame 😂	 negative
 ha_train_00092	 @user He said he couldn't step down and leave the kingdom since he wasn't born with it, yes 😏 #SecureNorth	 negative
 ha_train_00093	 @user @user That's Dad, we're drinking water🤣🤣	 negative
 ha_train_00094	 @user The marriage should be at home, whether you eat or drink, you don't care about your mother on time😂😂😂	 negative
 ha_train_00095	 @user Can't type tamola 😅	 negative
 ha_train_00096	 @user @user I support the newspaper @user because there is no difference between Buhari's rule and the military rule, by the way, there are problems in every aspect, look at the way the poor are treated by the colonial rule, there is no progress for the poor in Nigeria😭😭	 negative
ha_train_00097	 @user Who is Zahra and who is Kiki? End Banditry in the North 🙄 We are sorry.	 negative
 ha_train_00098	@user Right, everything is false, our governor is not an engineer 🗣️🗣️🗣️🗣️	 negative
 ha_train_00099	 @user Because he's a hypocrite, we're all kicked out of the world cup😏	 negative
 ha_train_00100	 @user @user Lol 😂 That's the mother of fire	 negative
 ha_train_00101	 @user Indeed. Late comer is a lot of fun.	 negative
 ha_train_00102	 @user Just kill them! They should send Nigerian soldiers and their leaders, because next time they will catch them in such a way!🤷‍♂️	 negative
 ha_train_00103	 @user @user Hmmmm! If I call them disrespectful, they insult people. Hear how she hugged him like a muharram all in the name of civilization 🙌	 negative
 ha_train_00104	 @user This is how we should treat those who steal our money😂😂	 negative
 ha_train_00105	 @user Kneeling by me again? This is one of his usual lies.🤦	 negative
 ha_train_00106	 @user Yes, it's especially bad iron this one 👉 https://t.co/dI9R5279N5	 negative
 ha_train_00107	@user I'm far away, you're benefiting, while I'm under the sun. Hakan is related to the person who is close to him and they do not benefit him 😆	 negative
 ha_train_00108	 @user It's not like talking about money, God made my rakyat 😇	 negative
 ha_train_00109	 @user It's just a lie, we don't know about it	 negative
 ha_train_00110	 @user That is, I am like the authorities of this country. They did not find out that the conflict between Katsina, Zamfara and Sokoto is not a conflict between bandits, it is a faction of Boko Haram. If they really want to do it, they should talk about peace with the bastards😣😣	 negative
 ha_train_00111	 @user Well 😲 it's a new month	 negative
 ha_train_00112	 @user Hmm You're done talking wlh 🤛	 negative
 ha_train_00113	 @user We will not forgive anyone who has a hand in the destruction of the cano.	 negative
 ha_train_00114	 @user you have been lying since..... 😎😎😎	 negative
 ha_train_00115	 @user Hezbah is false and he is an idiot 🤫	 negative
 ha_train_00116	 @user Thank you for the BBC 😃😃😃	 negative
 ha_train_00117	 @user May God bless the president of France and his supporters.	 negative
 ha_train_00118	@user He is the British man who is close to him, he is the one who hurt us and gave us our freedom	 negative
 ha_train_00119	 @user Africa mad house 😂😂😂	 negative
 ha_train_00120	 @user Qazamar Banza You lost by God Banza you will go to hell 👊🏽 https://t.co/3ME3JhESOK	 negative
 ha_train_00121	 @user Lol. Smh, by the way, I don't see anything interesting here. If I stopped listening to this, it would be better to get 30 lashes	 negative
 ha_train_00122	 @user What about if you are still there?	 negative
 ha_train_00123	 @user This old man she said Nigerian guy's sitting there. Son of the clicker, go and look at N_powar	 negative
 ha_train_00124	 @user If things continue like this, the only way out for the northerners is to start taking revenge🙅🙅	 negative
 ha_train_00125	 @user 8 :2 he will be a bit of a fool if the macron gets butttttttttttttttttt 😃😅😂	 negative
 ha_train_00126	 @user This is a lot of lies 😂😂😂😂	 negative
 ha_train_00127	 @user Kutmelesiiiii answered Kam 🤣🤣 🤣	 negative
 ha_train_00128	 @user You said it is not only in Nigeria that there is air 😂😂😂	 negative
 ha_train_00129	 @user You bastard, we are being robbed but he is congratulating the singer 😠	 negative
 ha_train_00130	@user I really hope so but it seems unlikely 😢😢😢	 negative
 ha_train_00131	 @user wlh I'm happy with the quality of your life and may God bless you, I'm sorry, I'm really sorry for this. what a beautiful life	 negative
 ha_train_00132	 @user Wllh It's no use living with this atheist. Just give him a judgement. Our religion is with God. He came to the Jews and conquered the world.	 negative
 ha_train_00133	 @user He left with only dollars and the result of the election was changed😂😂	 negative
 ha_train_00134	 @user There is no God??😂	 negative
 ha_train_00135	 @user What about this 🤔 I think it's a good sign, it's the line companies that are going to suffer	 negative
 ha_train_00136	 @user If Nigeria is broken! God has made these 8 years the limit of what they will do forever and never come back	 negative
 ha_train_00137	 @user If they look alike, the Americans are water🐕🐕	 negative
 ha_train_00138	@user That's how you take insults on social media. 😂	 negative
 ha_train_00139	 @user The old lady will kick the mar 😀	 negative
 ha_train_00140	 @user Ae Mahmud has insulted those with his name😂	 negative
 ha_train_00141	 @user Today is chicken day, tomorrow is chicken day.	 negative
 ha_train_00142	 @user Really, Nigeria is ashamed, if a citizen picks food to eat, and then gets arrested, this is the worst thing in the world 😢	 negative
 ha_train_00143	 @user Whenever you find a problem with someone! Well, you must go where you have to the other day and we will see! Couples are not children! This is stupidity 😡	 negative
 ha_train_00144	 @user Attacker ❌ Terrorist ✔	 negative
 ha_train_00145	 @user Madugu is scared 😂	 negative
ha_train_00146	 @user Sbd lack of knowledge 🤔	 negative
 ha_train_00147	 @user You are calling 15b. Yes, it's not crazy, it's a way to steal a big shirt too 😂🤣	 negative
 ha_train_00148	 @user They also ate their sister 🤣	 negative
 ha_train_00149	 @user Wlh I feel sorry for her, she has to go to the father's house and watch God walakiriiii Rip @user 😢😢😢	 negative
 ha_train_00150	@user The Nigerian Medical Association, Kano state branch has confirmed to the BBC that one doctor has died in the state, while 34 other health workers have contracted the corona virus. 👉 https://t.co/H6Ldli9QYq	 negative
 ha_train_00151	 @user It's not for God's sake 😀	 negative
 ha_train_00152	 @user You guys 🤣🤣 wai Shin ah Ina @user I'm gossiping. I just want to fight https://t.co/1WCFTZYRsm	 negative
 ha_train_00153	 @user Kinga That's exactly how God will punish your father if you make fun of him. This is what you know; you are watery 😛😛😛😛	 negative
 ha_train_00154	 @user Kaji You did a little trouble for nothing 🖕🖕	 negative
 ha_train_00155	 @user It's no use being called a prostitute 💁💁💁	 negative
 ha_train_00156	 @user Honestly, this IGNORANCE is a headache, while Nigeria is facing security challenges everywhere, some people want to change her name ☹️☹️☹️☹️	 negative
 ha_train_00157	 @user It's true that Trump didn't do the right thing 😎	 negative
 ha_train_00158	 @user @user We are in the water 😔 Don't watch it	 negative
 ha_train_00159	 @user With our money, we didn't even see fire, but she said that we will be given a gift 😏😏😏	 negative
 ha_train_00160	@user Shege and his mouth 😄 it's like a dog has lapped up warm water	 negative
 ha_train_00161	 @user Bakusa mother, what is the soap?	 negative
 ha_train_00162	 @user Waike Now you have a bad mouth, I hate you, I hate you.	 negative
 ha_train_00163	 @user May God have mercy on us and give us my son	 negative
 ha_train_00164	 @user Go away, I said that the president of the country was kidnapped, where did this continue 🤔	 negative
 ha_train_00165	 @user Will they eat people if they stop them from asking for money? 🤔🤔	 negative
 ha_train_00166	 @user BBC the parents of propaganda... Boko Haram and IS are all the same people, and their parents are France, England and America. @user @user @user @user @user you don't know what your parents want, you are spreading what your parents want 😏	 negative
 ha_train_00167	 @user @user A mother... Today is Friday, my son is not rua😞	 negative
 ha_train_00168	 @user Kina Ruwa Saadatu am 😀	 negative
 ha_train_00169	 “@user: Boko Haram kidnapped people in Cameroon http://t.co/iyhSNTVvj0”😿	 negative
 ha_train_00170	@user Some of them are the father of others, some of them are the husband of others, some of them have elderly parents that they depend on... But they just go as if in a dream they were told that someone has been slaughtered😭... This disbelief what does it look like?	 negative
 ha_train_00171	 @user He doesn't have to do bad things. If he pushes you, he will talk to the fire. a sign of strength is for a fat person😭	 negative
 ha_train_00172	 @user Dama slaves have no advantage, but only the southern Nigerians are teaching the northern Nigerians to be racist. Eg adultery and entering the void!	 negative
 ha_train_00173	 @user Wllh our room is useless	 negative
 ha_train_00174	 @user Ai and they killed him Wlh we rested 🙅🏼‍♂️	 negative
 ha_train_00175	 @user I don't care if you don't care 😕	 negative
 ha_train_00176	 @user Shegen kayaaa bah... My man heard Genaral's music above! 🤣🤣🤣	 negative
 ha_train_00177	 @user God bless us Garbati🙌😢	 negative
 ha_train_00178	@user It's not worth hearing 😂😂🤣🤣😂	 negative
 ha_train_00179	 @user From here in Italy, the city where covid 19 has killed 2 million people, this is a lack of work and it is madness.	 negative
 ha_train_00180	 @user Anyone who talks a little hard has no reward😏	 negative
 ha_train_00181	 @user Agaskiya does not treat the people of Kano	 negative
 ha_train_00182	 @user You are not taking life lessons. The dust that your friend raised has not yet settled. But instead of being calm, let her calm down and continue with the hair, but where is it? You are not very kind. 🙂	 negative
 ha_train_00183	 @user I don't agree, if you were doing it, you wouldn't have increased the price of fuel, since you are the minister of fuel.😒	 negative
 ha_train_00184	 @user You know 🤦, you are the one who breaks your heart👌	 negative
 ha_train_00185	 @user You are lying☹️ You miss abroad coz of coro🤣🙄 You have to stay at home 🇳🇬😜😜	 negative
 ha_train_00186	 @user Kokuma is more of a hypocrite than you🦍🦍	 negative
 ha_train_00187	 In other words. Why are you not guilty of entering the world.. 😭😭😭 ... you have lost the world but you are keeping it .. your asanadin who is the lover that God made for him ... wlhy vamu yafeva ... we are united in the presence of God ...	 negative
 ha_train_00188	 @user Their intention has already been revealed, we know that there must be a lie in the list. Northerners must change our style and stand up because we have been left behind.😖🙏	 negative
 ha_train_00189	 @user Galadima, you're welcome 😂😂	 negative
 ha_train_00190	 @user There are no achievements 😏😏	 negative
 ha_train_00191	 @user Wlh some people do not have a mind, how can it be said by mistake after knowing that it is not mine, this is not a mistake.	 negative
 ha_train_00192	 @user You are a fool, there is hunger in the human world but he is thinking of going to mars.. Corona style, if it gets angry, they will run away and leave us, oh poor me? 🤔	 negative
 ha_train_00193	 @user Innalillahi wa'inna ilahi raju'un😭😭 God bless the President of Nigeria Muhammad Buhari Stubbornness😂	 negative
 ha_train_00194	@user 🙄 Really, this thing is too much by the way, why don't you say there are no security officers	 negative
ha_train_00195	 @user 😆😆😆 maybe she is sleeping in her boyfriend's room but she is also being insulted.. i don't want to mention name here.	 negative
 ha_train_00196	 @user What about @user they are confused 🤔🤔🤔🤔🤔🤔	 negative
 ha_train_00197	 @user @user @user @user @user Aha, where is the culture, you don't want to borrow it, or it won't be good, it's not like it's a mae 🤣	 negative
 ha_train_00198	 @user @user They should take his phone and give him vivo 😡😡😡😡	 negative
 ha_train_00199	 @user Inbanda, you don't have faith, who are you to say that God's creation is right? God is right, you hate his servant who is a problem 🤔 but thank you, the one who makes the prayers easy. God, by God, I am not kidding because in one second he can destroy the creation. that you cannot see	 negative
 ha_train_00200	 @user Dan is she one of those people who make onions expensive?? 😂	 negative
 ha_train_00201	 @user Tho, what's wrong with us? Your hypocrisy has been going on for a thousand years now 😏😡	 negative
 ha_train_00202	 @user It is true that the continued detention of Mallam Ibrahim El_Zakzaky is more cruel!!!👌	 negative
 ha_train_00203	@user @user @user Sir, I have been watching your movies since before she was born 😂 😂 😂	 negative
 ha_train_00204	 @user Electricity Minister Abubakar Shekau Albornawy said that they have not seen electricity for years 😂😂😂😂	 negative
 ha_train_00205	 @user 😂😂🤣 The old man's pride includes another saying 50 million. The seed of contempt 🥴	 negative
 ha_train_00206	 @user If you don't want to be ours, Sanya should be kicked out of Nigeria, but we are not here 🤸🤸🤸🤸	 negative
 ha_train_00207	 @user Mtseww.😒 praise what? Do you praise when you stare 👀 are people being killed? Let's apologize and apologize for not hitting us. #securenorth	 negative
 ha_train_00208	 @user 😂 haha 😂 Wals too Mine is always being underestimated for no reason	 negative
 ha_train_00209	 @user Look at how the servant of God is explaining himself. You said that his advice was sought 🤔🤔	 negative
 ha_train_00210	 @user Today I'm Ameenatu Damage🙆🏻🙆🏻🤣🤣	 negative
 ha_train_00211	 @user @user Well, it's a good mercy 😍😁	 negative
 ha_train_00212	 @user @user You are so stupid @user plx where are you going to impress me and show off your breasts 1 plx I want to see somtin ☝	 negative
 ha_train_00213	@user If I didn't give it to the poor, I wouldn't be here, I would not be able to find a cure for it.	 negative
 ha_train_00214	 @user Billahillazi is a police officer, there is no trust, even if he does his business	 negative
 ha_train_00215	 @user Hhhhh, it's not enough to fill everything, it's a bad day for us... He spread sphagetti (pasta) until he was crying	 negative
 ha_train_00216	 @user We are not impressed by you, you just wrote in Indian language.	 negative
 ha_train_00217	 @user Nigeria itself is in ruins, let alone electricity	 negative
 ha_train_00218	 @user Damacan and his party 🤔 because he doesn't like northerners especially Kano people	 negative
 ha_train_00219	 @user @user @user @user @user @user 😂 it's just that there is a search for violence	 negative
 ha_train_00220	 @user @user @user @user Yasin en kidnapping they stole the treasure😂😂😂	 negative
 ha_train_00221	"@user That you will """"""""""""""""""""""""""""""""""Some of the kidnappers were caught and the lambs were slaughtered"""""""""""""""""""""""""""""". Then what a blow to the useless bastards like them 😎"	 negative
 ha_train_00222	 @user May Allah stop us from oppressing us. 🙏🙏😏😏	 negative
 ha_train_00223	 @user It's not CORONA that put them in a difficult situation, it was our leaders who put them in a difficult situation, you are the entire community of our rulers who put us in a difficult situation, because of the need for their lives, God will protect us 😭😭😭😭😭😭😭	 negative
 ha_train_00224	 @user That's right 👌 how can people be left in hunger and poverty if it will be right 🤷🏻‍♂️	 negative
 ha_train_00225	 @user It's a lie, you're going to Mesa, northerners are being killed in southern Nigeria 😠😠	 negative
 ha_train_00226	 @user Now the BBC wants us to say that dad is lying... Well, we won't tell 🤣🤣🤣	 negative
 ha_train_00227	 @user Wayyo God bless our country 😭	 negative
 ha_train_00228	@user Wahala El Rufa'i 🤣🤣😂	 negative
 ha_train_00229	 @user He is lying. Thank you so much 😭😭	 negative
 ha_train_00230	 @user But he didn't stay safe sir 👌	 negative
 ha_train_00231	 @user Kaji Tsinan, that is, election rigging originally came from the United States, but if it is done in Africa for Raini, they will be furious. 2023 We went to Gudi to allow this government to shed the blood of the poor..... If we talk, let's say that Trump taught us the Message of the PDP 🤣🤣🤣🤣🤣	 negative
 ha_train_00232	 @user That's not going to work🙄	 negative
 ha_train_00233	 @user Since you have not been paid money, you have to say that and kill people. God bless you 👏👏	 negative
 ha_train_00234	 @user Durun, the mother of the bomb, your father's bag and the fresh emir. With that song, the mixer, and the person who mastered your mother's song. Your brother, you cannot support better things for us youths, but you want us to listen to you. All the cheeks of your father's father 😠😠😠	 negative
 ha_train_00235	@user But BBC, you can tell lies.. Astana that @user caught and beat them up until they got up, you will say it's a stop 🙄 The person who made this post should be from Arsenal 😏	 negative
 ha_train_00236	 @user He is worried about his lack of experience, by hunger people will die or because of the lack of kindness of the security forces.	 negative
 ha_train_00237	 @user If this story is like this, then they will live in adultery, and the children of adultery will be born again.. May God not tempt us with civilization that will test us in our religion. This is the end of ignorance and destruction Kenan subhanallah.	 negative
 ha_train_00238	 😂😂😂“@user: De Gea is in trouble http://t.co/nQ6WVdJi4u”	 negative
 ha_train_00239	 @user When I see a woman kicking a ball, it makes me feel like I'm seeing a woman's daughter, even if I'm a villager!🤷	 negative
 ha_train_00240	 @user @user See this guy in Nigeria, I don't even know you, you are talking about the world! What about the bottom of the world? Pls stop this kind of nonsense 😒	 negative
 ha_train_00241	@user, all these infidels who lied about the verses of the Qur'an and the hadiths and about Islam and the Prophet, if they did, the killing of God will be considered a crime because you are a leader 😫	 negative
 ha_train_00242	 @user 😄 he has to get involved, because his arrogance is also contempt of mind. Mosque! God's room! 🤔 They just have to make a mess of the mallen.	 negative
 ha_train_00243	 @user @user Ai may not bloom because the poor are oppressed 😀	 negative
ha_train_00244	 @user @user Gsky They themselves are not benefiting the other countries but they are killing Nigerians and #m.Buhari is not taking advice long ago, he should change the top security officers of warring countries ☝✍✍✍	 negative
 ha_train_00245	 @user This is nonsense. Oops 👎	 negative
 ha_train_00246	 @user With Gsky, we are fools who send money to his daughter. He is not a thief 😏	 negative
 ha_train_00247	 @user He twisted Kano and the rest is Edo? So just take care of the pocket of the shirt. 👀	 negative
 ha_train_00248	 @user 😂😆 Good news, this is a myth. He came from the traitor's company.	 negative
 ha_train_00249	 @user Jam bricks are watery 😂	 negative
 ha_train_00250	@user Sam shouldn't be because politics has become what it has become🙃	 negative
 ha_train_00251	 @user On this cruel leaders of ours but 🤔	 negative
 ha_train_00252	 @user Will he talk now? Only the governor's mashirim 😏	 negative
 ha_train_00253	 @user, people have become like animals and they are like a herd of sheep. It is said that I am too smart to steal. She is a thief. She is a smart person. It is a question that is better than a smart person. you will answer the question😭😭	 negative
 ha_train_00254	 @user Kaikuma the leader of the ignorant Nigerians 🇳🇬?😒	 negative
 ha_train_00255	 @user Kitty😂😂😂 can be illegitimate	 negative
 ha_train_00256	 @user Now this old man during the flight was released with billions of naira and bought you 😢😠	 negative
 ha_train_00257	 @user Tell them Tinubu and they will stick to us 🤣	 negative
 ha_train_00258	 @user Nabi London and Dubai quickly 🙄🙄	 negative
 ha_train_00259	 @user Hmmm, the world crisis and the one who is alive will take care of it 😂😂	 negative
 ha_train_00260	 @user @user @user RS you're blowing your father's mouth and offering it to heaven! sky!! sky!!! We are not jealous of God's love 🏹🏹	 negative
 ha_train_00261	 @user He is talking nonsense mtswww😠	 negative
 ha_train_00262	@user You're pretending to be a saint, while all your eating is being laughed at, just go and get married, what's the point of this nonsense tour 😡	 negative
 ha_train_00263	 @user That's right. It doesn't matter to our leaders. Oh son of God, it is fitting that tomorrow will be the day of judgment and you will answer to God 😰👌	 negative
 ha_train_00264	 @user @user or Binta gossip 😂😂	 negative
 ha_train_00265	 @user God the King, we are so poor that they think of taking it and selling it as a souvenir 😭😭😭	 negative
 ha_train_00266	 @user @user Shisha what 😲.......you say the place of malice. You opened it	 negative
 ha_train_00267	 @user Center for the Mindless and Thoughtless People Who Are Not Jealous of Themselves and Their Community. FOR THE LOSS OF VISION OF OUR HOUSE AND KNOWING THE HEART.😒	 negative
 ha_train_00268	 @user Are dy Islamic scholars who should not be underestimated 🤓	 negative
 ha_train_00269	 @user Anya Buhari, are you listening to lectures and hearing the challenges that the president will face on the Day of Judgement? If you are righteous, you will not be saved and this kind of rule of yours is false. By God, Buhari's government has not used the poor with anything except hardship and high cost of living. God has given me 😢	 negative
 ha_train_00270	@user Ina Ganin, the truth is being raised more and more, it's not good by the way 😢	 negative
 ha_train_00271	 @user He went back to Ghana and not Lagos 😂	 negative
 ha_train_00272	 @user May God spare us the things that bother us, apart from the pharaohs, you have caused us another! Have mercy on us 😭	 negative
